Name Vorleistung,Modul,Modulcode,Kursname,Kurscode,ECTS,Bemerkung,URL,Art Vorleistung,Studiengang,Institution / Anbieter
Kaufmann/-frau für Marketingkommunikation IHK,Buchführung und Bilanzierung,BBUB,Buchführung und Bilanzierung I (Einführung) *,BBUB01-01,3,Achtung! Pflichtmodul zur Wahl!,https://www.iubh-fernstudium.de/kurs/buchfuehrung-und-bilanzierung-einfuehrung-bbub01-01/,Ausbildung,B.A. Finanzmanagement,IHK
Kaufmann/-frau für Marketingkommunikation IHK,Computer Training,BCTR,Computer Training,BCTR01-01,5,,https://www.iubh-fernstudium.de/kurs/computer-training-bctr01-01/,Ausbildung,B.A. Finanzmanagement,IHK
Kaufmann/-frau für Marketingkommunikation IHK,Marketing,BMAR-01,Marketing I,BMAR01-01,3,,http://www.iubh-fernstudium.de/kurs/marketing-i/,Ausbildung,B.A. Finanzmanagement,IHK
Kaufmann/-frau für Marketingkommunikation IHK,Betriebswirtschaftslehre,BBWL,BWL I (Einführung),BBWL01,3,,http://www.iubh-fernstudium.de/kurs/bwl-einfuehrung-grundlagen-2/?nabe=6277152889110528:0,Ausbildung,B.A. Finanzmanagement,IHK
Kaufmann/-frau für Marketingkommunikation IHK,Marketing,BMAR-01,Marketing II,BMAR02-01,2,,http://www.iubh-fernstudium.de/kurs/marketing-ii/,Ausbildung,B.A. Finanzmanagement,IHK
Kaufmann/-frau für Marketingkommunikation IHK,Mikroökonomie,BMIK,Mikroökonomie I,BMIK01-01,3,,https://www.iubh-fernstudium.de/kurs/mikrooekonomie-bmik01-01/,Ausbildung,B.A. Finanzmanagement,IHK
Kaufmann/-frau für Marketingkommunikation IHK,Wissenschaftliches Arbeiten,BWIR,Selbst- und Zeitmanagement,BWIR02,5,,http://www.iubh-fernstudium.de/kurs/selbst-und-zeitmanagement-3/?nabe=6277152889110528:0,Ausbildung,B.A. Finanzmanagement,IHK
Kaufmann/-frau für Marketingkommunikation IHK,Wissenschaftliches Arbeiten,BWIR,Selbst- und Zeitmanagement,BWIR02,5,,http://www.iubh-fernstudium.de/kurs/selbst-und-zeitmanagement-3/?nabe=6277152889110528:0,Ausbildung,B.A. Gesundheitsmanagement,IHK
Kaufmann/-frau für Marketingkommunikation IHK,Marketing,BMAR-01,Marketing II,BMAR02-01,2,,http://www.iubh-fernstudium.de/kurs/marketing-ii/,Ausbildung,B.A. Gesundheitsmanagement,IHK
Kaufmann/-frau für Marketingkommunikation IHK,Marketing,BMAR-01,Marketing I,BMAR01-01,3,,http://www.iubh-fernstudium.de/kurs/marketing-i/,Ausbildung,B.A. Gesundheitsmanagement,IHK
Kaufmann/-frau für Marketingkommunikation IHK,Betriebswirtschaftslehre,BBWL,BWL I,BBWL01-01,3,,http://www.iubh-fernstudium.de/kurs/bwl-einfuehrung-grundlagen-2/?nabe=6277152889110528:0,Ausbildung,B.A. Gesundheitsmanagement,IHK
Kaufmann/-frau für Marketingkommunikation IHK,Buchführung und Bilanzierung,BBUB,Buchführung und Bilanzierung I (Einführung),BBUB01-01,3,,https://www.iubh-fernstudium.de/kurs/buchfuehrung-und-bilanzierung-einfuehrung-bbub01-01/,Ausbildung,B.A. Gesundheitsmanagement,IHK
Kaufmann/-frau für Marketingkommunikation IHK,Kosten- und Leistungsrechnung,BKLR,Kosten- und Leistungsrechnung I (Einführung),BKLR01,3,,http://www.iubh-fernstudium.de/kurs/kosten-und-leistungsrechnung-einfuehrung/,Ausbildung,B.A. Gesundheitsmanagement,IHK
Kaufmann/-frau für Marketingkommunikation IHK,Buchführung und Bilanzierung,BBUB,Buchführung und Bilanzierung I (Einführung),BBUB01-01,3,,https://www.iubh-fernstudium.de/kurs/buchfuehrung-und-bilanzierung-einfuehrung-bbub01-01/,Ausbildung,B.A. Marketing,IHK
Kaufmann/-frau für Marketingkommunikation IHK,Computer Training,BCTR,Computer Training,BCTR01-01,5,,https://www.iubh-fernstudium.de/kurs/computer-training-bctr01-01/,Ausbildung,B.A. Marketing,IHK
Kaufmann/-frau für Marketingkommunikation IHK,Marketing,BMAR-01,Marketing I,BMAR01-01,3,,http://www.iubh-fernstudium.de/kurs/marketing-i/,Ausbildung,B.A. Marketing,IHK
Kaufmann/-frau für Marketingkommunikation IHK,Kosten- und Leistungsrechnung,BKLR,Kosten- und Leistungsrechnung I (Einführung),BKLR01,3,,http://www.iubh-fernstudium.de/kurs/kosten-und-leistungsrechnung-einfuehrung/,Ausbildung,B.A. Marketing,IHK
Kaufmann/-frau für Marketingkommunikation IHK,Betriebswirtschaftslehre,BBWL,BWL I (Einführung),BBWL01,3,,http://www.iubh-fernstudium.de/kurs/bwl-einfuehrung-grundlagen-2/?nabe=6277152889110528:0,Ausbildung,B.A. Marketing,IHK
Kaufmann/-frau für Marketingkommunikation IHK,Marketing,BMAR-01,Marketing II,BMAR02-01,2,,http://www.iubh-fernstudium.de/kurs/marketing-ii/,Ausbildung,B.A. Marketing,IHK
Kaufmann/-frau für Marketingkommunikation IHK,Marktforschung,BMFO,Marktforschung,BMFO01,5,Wahlber. A,http://www.iubh-fernstudium.de/kurs/marktforschung/,Ausbildung,B.A. Marketing,IHK
Kaufmann/-frau für Marketingkommunikation IHK,Wissenschaftliches Arbeiten,BWIR,Selbst- und Zeitmanagement,BWIR02,5,,http://www.iubh-fernstudium.de/kurs/selbst-und-zeitmanagement-3/?nabe=6277152889110528:0,Ausbildung,B.A. Marketing,IHK
Kaufmann/-frau für Marketingkommunikation IHK,Buchführung und Bilanzierung,BBUB,Buchführung und Bilanzierung I (Einführung) *,BBUB01-01,3,Achtung! Pflichtmodul zur Wahl!,https://www.iubh-fernstudium.de/kurs/buchfuehrung-und-bilanzierung-einfuehrung-bbub01-01/,Ausbildung,B.A. Personalmanagement,IHK
Kaufmann/-frau für Marketingkommunikation IHK,Kosten- und Leistungsrechnung,BKLR,Kosten- und Leistungsrechnung I (Einführung),BKLR01,3,,http://www.iubh-fernstudium.de/kurs/kosten-und-leistungsrechnung-einfuehrung/,Ausbildung,B.A. Personalmanagement,IHK
Kaufmann/-frau für Marketingkommunikation IHK,Computer Training,BCTR,Computer Training,BCTR01-01,5,,https://www.iubh-fernstudium.de/kurs/computer-training-bctr01-01/,Ausbildung,B.A. Personalmanagement,IHK
Kaufmann/-frau für Marketingkommunikation IHK,Betriebswirtschaftslehre,BBWL,BWL I (Einführung),BBWL01,3,,http://www.iubh-fernstudium.de/kurs/bwl-einfuehrung-grundlagen-2/?nabe=6277152889110528:0,Ausbildung,B.A. Personalmanagement,IHK
Kaufmann/-frau für Marketingkommunikation IHK,Wissenschaftliches Arbeiten,BWIR,Selbst- und Zeitmanagement,BWIR02,5,,http://www.iubh-fernstudium.de/kurs/selbst-und-zeitmanagement-3/?nabe=6277152889110528:0,Ausbildung,B.A. Personalmanagement,IHK
Kaufmann/-frau für Marketingkommunikation IHK,Betriebswirtschaftslehre,BBWL,BWL I,BBWL01-01,3,,http://www.iubh-fernstudium.de/kurs/bwl-einfuehrung-grundlagen-2/?nabe=6277152889110528:0,Ausbildung,B.Sc. Wirtschaftsinformatik,IHK
Kaufmann/-frau für Marketingkommunikation IHK,Kosten- und Leistungsrechnung,BKLR,Kosten- und Leistungsrechnung I (Einführung),BKLR01,3,,http://www.iubh-fernstudium.de/kurs/kosten-und-leistungsrechnung-einfuehrung/,Ausbildung,B.Sc. Wirtschaftsinformatik,IHK
Kaufmann/-frau für Marketingkommunikation IHK,Marketing,BMAR-01,Marketing I (Einführung),BMAR01,3,,http://www.iubh-fernstudium.de/kurs/marketing-einfuehrung/,Ausbildung,B.Sc. Wirtschaftsinformatik,IHK
Kaufmann/-frau für Marketingkommunikation IHK,Marketing,BMAR-01,Marketing II (Vertiefung),BMAR02,2,,http://www.iubh-fernstudium.de/kurs/marketing-ii-vertiefung/?nabe=6277152889110528:0,Ausbildung,B.Sc. Wirtschaftsinformatik,IHK
Kaufmann/-frau für Marketingkommunikation IHK,Selbst- und Zeitmanagement,DLBSUZ,Selbst- und Zeitmanagement,BWIR02,5,,http://www.iubh-fernstudium.de/kurs/selbst-und-zeitmanagement-3/?nabe=6277152889110528:0,Ausbildung,B.Sc. Wirtschaftsinformatik,IHK
Kaufmann/-frau für Marketingkommunikation IHK,Kosten- und Leistungsrechnung,BKLR,Kosten- und Leistungsrechnung I (Einführung),BKLR01,3,,http://www.iubh-fernstudium.de/kurs/kosten-und-leistungsrechnung-einfuehrung/,Ausbildung,LL.B. Wirtschaftsrecht,IHK
Kaufmann/-frau für Marketingkommunikation IHK,Marketing,BMAR-01,Marketing I,BMAR01-01,3,,http://www.iubh-fernstudium.de/kurs/marketing-i/,Ausbildung,LL.B. Wirtschaftsrecht,IHK
Kaufmann/-frau für Marketingkommunikation IHK,Marketing,BMAR-01,Marketing II,BMAR02-01,2,,http://www.iubh-fernstudium.de/kurs/marketing-ii/,Ausbildung,LL.B. Wirtschaftsrecht,IHK
Kaufmann/-frau für Marketingkommunikation IHK,Buchführung und Bilanzierung,BBUB,Buchführung und Bilanzierung I (Einführung),BBUB01-01,3,,https://www.iubh-fernstudium.de/kurs/buchfuehrung-und-bilanzierung-einfuehrung-bbub01-01/,Ausbildung,LL.B. Wirtschaftsrecht,IHK
Kaufmann/-frau für Marketingkommunikation IHK,Betriebswirtschaftslehre,BBWL,BWL I (Einführung),BBWL01,3,,http://www.iubh-fernstudium.de/kurs/bwl-einfuehrung-grundlagen-2/?nabe=6277152889110528:0,Ausbildung,LL.B. Wirtschaftsrecht,IHK
Kaufmann/-frau für Marketingkommunikation IHK,Wissenschaftliches Arbeiten,BWIR,Selbst- und Zeitmanagement,BWIR02,5,,http://www.iubh-fernstudium.de/kurs/selbst-und-zeitmanagement-3/?nabe=6277152889110528:0,Ausbildung,LL.B. Wirtschaftsrecht,IHK
Kaufmann/-frau für Marketingkommunikation IHK,Marketing,BMAR-01,Marketing II,BMAR02-01,2,,http://www.iubh-fernstudium.de/kurs/marketing-ii/,Ausbildung,B.A. Sozialmanagement,IHK
Kaufmann/-frau für Marketingkommunikation IHK,Kosten- und Leistungsrechnung,BKLR,Kosten- und Leistungsrechnung I (Einführung),BKLR01,3,,http://www.iubh-fernstudium.de/kurs/kosten-und-leistungsrechnung-einfuehrung/,Ausbildung,B.A. Sozialmanagement,IHK
Kaufmann/-frau für Marketingkommunikation IHK,Marketing,BMAR-01,Marketing I,BMAR01-01,3,,http://www.iubh-fernstudium.de/kurs/marketing-i/,Ausbildung,B.A. Sozialmanagement,IHK
Kaufmann/-frau für Marketingkommunikation IHK,Betriebswirtschaftslehre,BBWL,BWL I (Einführung),BBWL01,3,,http://www.iubh-fernstudium.de/kurs/bwl-einfuehrung-grundlagen-2/?nabe=6277152889110528:0,Ausbildung,B.A. Sozialmanagement,IHK
Kaufmann/-frau für Marketingkommunikation IHK,Kollaboratives Arbeiten,DLBKA,Kollaboratives Arbeiten,DLBKA01,5,,https://www.iubh-fernstudium.de/kurs/kollaboratives-arbeiten-dlbka01/,Ausbildung,B.A. Sozialmanagement,IHK
Kaufmann/-frau für Marketingkommunikation IHK,Betriebswirtschaftslehre,BBWL-01,BWL I,BBWL01-01,3,,http://www.iubh-fernstudium.de/kurs/bwl-einfuehrung-grundlagen-2/?nabe=6277152889110528:0,Ausbildung,B.A. Betriebswirtschaftslehre_Studienstart ab 01.09.2019,IHK
Kaufmann/-frau für Marketingkommunikation IHK,Marketing,BMAR-01,Marketing I,BMAR01-01,3,,http://www.iubh-fernstudium.de/kurs/marketing-i/,Ausbildung,B.A. Betriebswirtschaftslehre_Studienstart ab 01.09.2019,IHK
Kaufmann/-frau für Marketingkommunikation IHK,Marketing,BMAR-01,Marketing II,BMAR02-01,2,,http://www.iubh-fernstudium.de/kurs/marketing-ii/,Ausbildung,B.A. Betriebswirtschaftslehre_Studienstart ab 01.09.2019,IHK
Kaufmann/-frau für Marketingkommunikation IHK,Kollaboratives Arbeiten,DLBKA,Kollaboratives Arbeiten,DLBKA01,5,,https://www.iubh-fernstudium.de/kurs/kollaboratives-arbeiten-dlbka01/,Ausbildung,B.A. Betriebswirtschaftslehre_Studienstart ab 01.09.2019,IHK
Kaufmann/-frau für Marketingkommunikation IHK,Kosten- und Leistungsrechnung,BKLR,Kosten- und Leistungsrechnung I,BKLR01-01,3,,https://www.iubh-fernstudium.de/kurs/kosten-und-leistungsrechnung-einfuehrung/,Ausbildung,B.A. Betriebswirtschaftslehre_Studienstart ab 01.09.2019,IHK
Kaufmann/-frau für Marketingkommunikation IHK,Buchführung und Bilanzierung,BBUB,Buchführung und Bilanzierung I (Einführung) *,BBUB01-01,3,Achtung! Pflichtmodul zur Wahl!,https://www.iubh-fernstudium.de/kurs/buchfuehrung-und-bilanzierung-einfuehrung-bbub01-01/,Ausbildung,B.A. Betriebswirtschaftslehre_Studienstart ab 01.09.2019,IHK
Kaufmann/-frau für Marketingkommunikation IHK,Computer Training,BCTR,Computer Training *,BCTR01-01,5,Achtung! Pflichtmodul zur Wahl!,https://www.iubh-fernstudium.de/kurs/computer-training-bctr01-01/,Ausbildung,B.A. Betriebswirtschaftslehre_Studienstart ab 01.09.2019,IHK
Kaufmann/-frau für Marketingkommunikation IHK,Kosten- und Leistungsrechnung,BKLR-01,Kosten- und Leistungsrechnung I,BKLR01-01,3,,https://www.iubh-fernstudium.de/kurs/kosten-und-leistungsrechnung-einfuehrung/,Ausbildung,B.A. Fitnessökonomie,IHK
Kaufmann/-frau für Marketingkommunikation IHK,Betriebswirtschaftslehre,BBWL-01,BWL I,BBWL01-01,3,,http://www.iubh-fernstudium.de/kurs/bwl-einfuehrung-grundlagen-2/?nabe=6277152889110528:0,Ausbildung,B.A. Fitnessökonomie,IHK
Kaufmann/-frau für Marketingkommunikation IHK,Buchführung und Bilanzierung,BBUB-01,Buchführung und Bilanzierung I (Einführung),BBUB01-01,3,,https://www.iubh-fernstudium.de/kurs/buchfuehrung-und-bilanzierung-einfuehrung-bbub01-01/,Ausbildung,B.A. Fitnessökonomie,IHK
Kaufmann/-frau für Marketingkommunikation IHK,Marketing,BMAR-01,Marketing I,BMAR01-01,3,,http://www.iubh-fernstudium.de/kurs/marketing-i/,Ausbildung,B.A. Fitnessökonomie,IHK
Kaufmann/-frau für Marketingkommunikation IHK,Marketing,BMAR-01,Marketing II,BMAR02-01,2,,http://www.iubh-fernstudium.de/kurs/marketing-ii/,Ausbildung,B.A. Fitnessökonomie,IHK
Kaufmann/-frau für Marketingkommunikation IHK,Kollaboratives Arbeiten,DLBKA,Kollaboratives Arbeiten,DLBKA01,5,,https://www.iubh-fernstudium.de/kurs/kollaboratives-arbeiten-dlbka01/,Ausbildung,B.A. Fitnessökonomie,IHK
Kaufmann/-frau für Marketingkommunikation IHK,Marktforschung,BMFO,Marktforschung,BMFO01,5,Wahlber. A,http://www.iubh-fernstudium.de/kurs/marktforschung/,Ausbildung,B.A. Fitnessökonomie,IHK
Kaufmann/-frau für Marketingkommunikation IHK,Marketing,BMAR-01,Marketing I,BMAR01-01,3,,http://www.iubh-fernstudium.de/kurs/marketing-i/,Ausbildung,B.Sc. Wirtschaftsinformatik_Studienstart ab 01.09.2020,IHK
Kaufmann/-frau für Marketingkommunikation IHK,Marketing,BMAR-01,Marketing II,BMAR02-01,2,,http://www.iubh-fernstudium.de/kurs/marketing-ii/,Ausbildung,B.Sc. Wirtschaftsinformatik_Studienstart ab 01.09.2020,IHK
Kaufmann/-frau für Marketingkommunikation IHK,Betriebswirtschaftslehre,BBWL-01,BWL I,BBWL01-01,3,,http://www.iubh-fernstudium.de/kurs/bwl-einfuehrung-grundlagen-2/?nabe=6277152889110528:0,Ausbildung,B.Sc. Wirtschaftsinformatik_Studienstart ab 01.09.2020,IHK
Kaufmann/-frau für Marketingkommunikation IHK,Kollaboratives Arbeiten,DLBKA,Kollaboratives Arbeiten,DLBKA01,5,,https://www.iubh-fernstudium.de/kurs/kollaboratives-arbeiten-dlbka01/,Ausbildung,B.Sc. Wirtschaftsinformatik_Studienstart ab 01.09.2020,IHK
Kaufmann/-frau für Marketingkommunikation IHK,Kosten- und Leistungsrechnung,BKLR-01,Kosten- und Leistungsrechnung I,BKLR01-01,3,,https://www.iubh-fernstudium.de/kurs/kosten-und-leistungsrechnung-einfuehrung/,Ausbildung,B.Sc. Wirtschaftsinformatik_Studienstart ab 01.09.2020,IHK
Kaufmann/-frau für Spedition und Logistik IHK,Beschaffung und Logistik,BBLO,Beschaffung und Logistik,BBLO01,5,,http://www.iubh-fernstudium.de/kurs/beschaffung-und-logistik/?nabe=6277152889110528:0,Ausbildung,B.A. Betriebswirtschaftslehre_Studienstart bis 31.08.2019,IHK
Kaufmann/-frau für Spedition und Logistik IHK,Kosten- und Leistungsrechnung,BKLR,Kosten- und Leistungsrechnung I (Einführung),BKLR01,3,,http://www.iubh-fernstudium.de/kurs/kosten-und-leistungsrechnung-einfuehrung/,Ausbildung,B.A. Betriebswirtschaftslehre_Studienstart bis 31.08.2019,IHK
Kaufmann/-frau für Spedition und Logistik IHK,Buchführung und Bilanzierung,BBUB,Buchführung und Bilanzierung I (Einführung),BBUB01-01,3,,https://www.iubh-fernstudium.de/kurs/buchfuehrung-und-bilanzierung-einfuehrung-bbub01-01/,Ausbildung,B.A. Betriebswirtschaftslehre_Studienstart bis 31.08.2019,IHK
Kaufmann/-frau für Spedition und Logistik IHK,Betriebswirtschaftslehre,BBWL,BWL I (Einführung),BBWL01,3,,http://www.iubh-fernstudium.de/kurs/bwl-einfuehrung-grundlagen-2/?nabe=6277152889110528:0,Ausbildung,B.A. Betriebswirtschaftslehre_Studienstart bis 31.08.2019,IHK
Kaufmann/-frau für Spedition und Logistik IHK,Computer Training,BCTR,Computer Training,BCTR01-01,5,,https://www.iubh-fernstudium.de/kurs/computer-training-bctr01-01/,Ausbildung,B.A. Betriebswirtschaftslehre_Studienstart bis 31.08.2019,IHK
Kaufmann/-frau für Spedition und Logistik IHK,Einführung in das wissenschaftliche Arbeiten,DLBWIR-01,Selbst- und Zeitmanagement,BWIR02,5,,http://www.iubh-fernstudium.de/kurs/selbst-und-zeitmanagement-3/?nabe=6277152889110528:0,Ausbildung,B.A. Betriebswirtschaftslehre_Studienstart bis 31.08.2019,IHK
Kaufmann/-frau für Spedition und Logistik IHK,Kosten- und Leistungsrechnung,BKLR,Kosten- und Leistungsrechnung I (Einführung),BKLR01,3,,http://www.iubh-fernstudium.de/kurs/kosten-und-leistungsrechnung-einfuehrung/,Ausbildung,B.A. Eventmanagement,IHK
Kaufmann/-frau für Spedition und Logistik IHK,Marketing,BMAR-01,Marketing I,BMAR01-01,3,,http://www.iubh-fernstudium.de/kurs/marketing-i/,Ausbildung,B.A. Eventmanagement,IHK
Kaufmann/-frau für Spedition und Logistik IHK,Betriebswirtschaftslehre,BBWL,BWL I (Einführung),BBWL01,3,,http://www.iubh-fernstudium.de/kurs/bwl-einfuehrung-grundlagen-2/?nabe=6277152889110528:0,Ausbildung,B.A. Eventmanagement,IHK
Kaufmann/-frau für Spedition und Logistik IHK,Computer Training,BCTR,Computer Training,BCTR01-01,5,,https://www.iubh-fernstudium.de/kurs/computer-training-bctr01-01/,Ausbildung,B.A. Eventmanagement,IHK
Kaufmann/-frau für Spedition und Logistik IHK,Buchführung und Bilanzierung,BBUB,Buchführung und Bilanzierung I (Einführung),BBUB01-01,3,,https://www.iubh-fernstudium.de/kurs/buchfuehrung-und-bilanzierung-einfuehrung-bbub01-01/,Ausbildung,B.A. Eventmanagement,IHK
Kaufmann/-frau für Spedition und Logistik IHK,Kollaboratives Arbeiten,DLBKA,Kollaboratives Arbeiten,DLBKA01,5,,https://www.iubh-fernstudium.de/kurs/kollaboratives-arbeiten-dlbka01/,Ausbildung,B.A. Eventmanagement,IHK
Kaufmann/-frau für Spedition und Logistik IHK,Kosten- und Leistungsrechnung,BKLR,Kosten- und Leistungsrechnung I (Einführung),BKLR01,3,,http://www.iubh-fernstudium.de/kurs/kosten-und-leistungsrechnung-einfuehrung/,Ausbildung,B.A. Finanzmanagement,IHK
Kaufmann/-frau für Spedition und Logistik IHK,Buchführung und Bilanzierung,BBUB,Buchführung und Bilanzierung I (Einführung) *,BBUB01-01,3,Achtung! Pflichtmodul zur Wahl!,https://www.iubh-fernstudium.de/kurs/buchfuehrung-und-bilanzierung-einfuehrung-bbub01-01/,Ausbildung,B.A. Finanzmanagement,IHK
Kaufmann/-frau für Spedition und Logistik IHK,Computer Training,BCTR,Computer Training,BCTR01-01,5,,https://www.iubh-fernstudium.de/kurs/computer-training-bctr01-01/,Ausbildung,B.A. Finanzmanagement,IHK
Kaufmann/-frau für Spedition und Logistik IHK,Betriebswirtschaftslehre,BBWL,BWL I (Einführung),BBWL01,3,,http://www.iubh-fernstudium.de/kurs/bwl-einfuehrung-grundlagen-2/?nabe=6277152889110528:0,Ausbildung,B.A. Finanzmanagement,IHK
Kaufmann/-frau für Spedition und Logistik IHK,Wissenschaftliches Arbeiten,BWIR,Selbst- und Zeitmanagement,BWIR02,5,,http://www.iubh-fernstudium.de/kurs/selbst-und-zeitmanagement-3/?nabe=6277152889110528:0,Ausbildung,B.A. Finanzmanagement,IHK
Kaufmann/-frau für Spedition und Logistik IHK,Wissenschaftliches Arbeiten,BWIR,Selbst- und Zeitmanagement,BWIR02,5,,http://www.iubh-fernstudium.de/kurs/selbst-und-zeitmanagement-3/?nabe=6277152889110528:0,Ausbildung,B.A. Gesundheitsmanagement,IHK
Kaufmann/-frau für Spedition und Logistik IHK,Betriebswirtschaftslehre,BBWL,BWL I,BBWL01-01,3,,http://www.iubh-fernstudium.de/kurs/bwl-einfuehrung-grundlagen-2/?nabe=6277152889110528:0,Ausbildung,B.A. Gesundheitsmanagement,IHK
Kaufmann/-frau für Spedition und Logistik IHK,Buchführung und Bilanzierung,BBUB,Buchführung und Bilanzierung I (Einführung),BBUB01-01,3,,https://www.iubh-fernstudium.de/kurs/buchfuehrung-und-bilanzierung-einfuehrung-bbub01-01/,Ausbildung,B.A. Gesundheitsmanagement,IHK
Kaufmann/-frau für Spedition und Logistik IHK,Kosten- und Leistungsrechnung,BKLR,Kosten- und Leistungsrechnung I (Einführung),BKLR01,3,,http://www.iubh-fernstudium.de/kurs/kosten-und-leistungsrechnung-einfuehrung/,Ausbildung,B.A. Gesundheitsmanagement,IHK
Kaufmann/-frau für Spedition und Logistik IHK,Buchführung und Bilanzierung,BBUB,Buchführung und Bilanzierung I (Einführung),BBUB01-01,3,,https://www.iubh-fernstudium.de/kurs/buchfuehrung-und-bilanzierung-einfuehrung-bbub01-01/,Ausbildung,B.A. Hotelmanagement,IHK
Kaufmann/-frau für Spedition und Logistik IHK,Computer Training,BCTR,Computer Training,BCTR01-01,5,,https://www.iubh-fernstudium.de/kurs/computer-training-bctr01-01/,Ausbildung,B.A. Hotelmanagement,IHK
Kaufmann/-frau für Spedition und Logistik IHK,Kosten- und Leistungsrechnung,BKLR,Kosten- und Leistungsrechnung I (Einführung),BKLR01,3,,http://www.iubh-fernstudium.de/kurs/kosten-und-leistungsrechnung-einfuehrung/,Ausbildung,B.A. Hotelmanagement,IHK
Kaufmann/-frau für Spedition und Logistik IHK,Betriebswirtschaftslehre,BBWL,BWL I,BBWL01-01,3,,http://www.iubh-fernstudium.de/kurs/bwl-einfuehrung-grundlagen-2/?nabe=6277152889110528:0,Ausbildung,B.A. Hotelmanagement,IHK
Kaufmann/-frau für Spedition und Logistik IHK,Marketing,BMAR-01,Marketing I,BMAR01-01,3,,http://www.iubh-fernstudium.de/kurs/marketing-i/,Ausbildung,B.A. Hotelmanagement,IHK
Kaufmann/-frau für Spedition und Logistik IHK,Kollaboratives Arbeiten,DLBKA,Kollaboratives Arbeiten,DLBKA01,5,,https://www.iubh-fernstudium.de/kurs/kollaboratives-arbeiten-dlbka01/,Ausbildung,B.A. Hotelmanagement,IHK
Kaufmann/-frau für Spedition und Logistik IHK,Buchführung und Bilanzierung,BBUB,Buchführung und Bilanzierung I (Einführung),BBUB01-01,3,,https://www.iubh-fernstudium.de/kurs/buchfuehrung-und-bilanzierung-einfuehrung-bbub01-01/,Ausbildung,B.A. Logistikmanagement,IHK
Kaufmann/-frau für Spedition und Logistik IHK,Computer Training,BCTR,Computer Training,BCTR01-01,5,,https://www.iubh-fernstudium.de/kurs/computer-training-bctr01-01/,Ausbildung,B.A. Logistikmanagement,IHK
Kaufmann/-frau für Spedition und Logistik IHK,"Transport, Umschlag und Lagerung",DLBLOTUL,"Transport, Umschlag und Lagerung",DLBLOTUL01,5,,http://www.iubh-fernstudium.de/kurs/transport-umschlag-und-lagerung/,Ausbildung,B.A. Logistikmanagement,IHK
Kaufmann/-frau für Spedition und Logistik IHK,Betriebswirtschaftslehre,BBWL,BWL I,BBWL01-01,3,,http://www.iubh-fernstudium.de/kurs/bwl-einfuehrung-grundlagen-2/?nabe=6277152889110528:0,Ausbildung,B.A. Logistikmanagement,IHK
Kaufmann/-frau für Spedition und Logistik IHK,Kosten- und Leistungsrechnung,BKLR,Kosten- und Leistungsrechnung I,BKLR01-01,3,,https://www.iubh-fernstudium.de/kurs/kosten-und-leistungsrechnung-einfuehrung/,Ausbildung,B.A. Logistikmanagement,IHK
Kaufmann/-frau für Spedition und Logistik IHK,Marketing,BMAR-01,Marketing I,BMAR01-01,3,,http://www.iubh-fernstudium.de/kurs/marketing-i/,Ausbildung,B.A. Logistikmanagement,IHK
Kaufmann/-frau für Spedition und Logistik IHK,Kollaboratives Arbeiten,DLBKA,Kollaboratives Arbeiten,DLBKA01,5,,https://www.iubh-fernstudium.de/kurs/kollaboratives-arbeiten-dlbka01/,Ausbildung,B.A. Logistikmanagement,IHK
Kaufmann/-frau für Spedition und Logistik IHK,Buchführung und Bilanzierung,BBUB,Buchführung und Bilanzierung I (Einführung),BBUB01-01,3,,https://www.iubh-fernstudium.de/kurs/buchfuehrung-und-bilanzierung-einfuehrung-bbub01-01/,Ausbildung,B.A. Marketing,IHK
Kaufmann/-frau für Spedition und Logistik IHK,Computer Training,BCTR,Computer Training,BCTR01-01,5,,https://www.iubh-fernstudium.de/kurs/computer-training-bctr01-01/,Ausbildung,B.A. Marketing,IHK
Kaufmann/-frau für Spedition und Logistik IHK,Kosten- und Leistungsrechnung,BKLR,Kosten- und Leistungsrechnung I (Einführung),BKLR01,3,,http://www.iubh-fernstudium.de/kurs/kosten-und-leistungsrechnung-einfuehrung/,Ausbildung,B.A. Marketing,IHK
Kaufmann/-frau für Spedition und Logistik IHK,Betriebswirtschaftslehre,BBWL,BWL I (Einführung),BBWL01,3,,http://www.iubh-fernstudium.de/kurs/bwl-einfuehrung-grundlagen-2/?nabe=6277152889110528:0,Ausbildung,B.A. Marketing,IHK
Kaufmann/-frau für Spedition und Logistik IHK,Wissenschaftliches Arbeiten,BWIR,Selbst- und Zeitmanagement,BWIR02,5,,http://www.iubh-fernstudium.de/kurs/selbst-und-zeitmanagement-3/?nabe=6277152889110528:0,Ausbildung,B.A. Marketing,IHK
Kaufmann/-frau für Spedition und Logistik IHK,Buchführung und Bilanzierung,BBUB,Buchführung und Bilanzierung I (Einführung) *,BBUB01-01,3,Achtung! Pflichtmodul zur Wahl!,https://www.iubh-fernstudium.de/kurs/buchfuehrung-und-bilanzierung-einfuehrung-bbub01-01/,Ausbildung,B.A. Personalmanagement,IHK
Kaufmann/-frau für Spedition und Logistik IHK,Kosten- und Leistungsrechnung,BKLR,Kosten- und Leistungsrechnung I (Einführung),BKLR01,3,,http://www.iubh-fernstudium.de/kurs/kosten-und-leistungsrechnung-einfuehrung/,Ausbildung,B.A. Personalmanagement,IHK
